date,value
2023-05-04,6.917400
2023-05-05,6.920700
2023-05-08,6.921100
2023-05-09,6.925200
2023-05-10,6.939000
2023-05-11,6.959900
2023-05-12,6.971700
2023-05-15,6.960200
2023-05-16,6.998700
2023-05-17,7.010600
2023-05-18,7.051800
2023-05-19,7.025700
2023-05-22,7.047600
2023-05-23,7.066000
2023-05-24,7.063500
2023-05-25,7.090900
2023-05-26,7.071800
2023-05-29,7.084800
2023-05-30,7.090800
2023-05-31,7.119200
2023-06-01,7.104500
2023-06-02,7.109800
2023-06-05,7.118500
2023-06-06,7.128900
2023-06-07,7.147600
2023-06-08,7.119200
2023-06-09,7.144100
2023-06-12,7.156200
2023-06-13,7.175400
2023-06-14,7.176000
2023-06-15,7.120600
2023-06-16,7.128100
2023-06-19,7.164000
2023-06-20,7.182000
2023-06-21,7.178000
